A_1	A_2	B_1	B_2
chr1:94167038-94167743	8684.93417048454	7437.52746152878	8348.46236038208	7258.21740627289
chr1:94182436-94182980	1579.48473155499	768.157354295254	1130.35257339478	29.8282492160797
chr1:94188668-94189085	964.003521203995	979.859996259212	1364.49685144424	198.854994773865
chr1:94201294-94201780	4088.86560666561	3151.2788041234	3329.92951345444	4673.09845685959
chr1:94203671-94204371	11404.9084997177	6402.53871440887	6436.08711242676	3678.82348299026
chr1:94219576-94220499	7488.08408653736	6227.59323638678	7722.15337467194	5365.11536645889
chr1:94224343-94224891	2298.77707362175	2125.11362069845	2286.07938480377	1590.84297418594
chr1:94244972-94245898	6046.53178203106	5072.04379439354	4829.37850427628	3380.54046630859
chr1:94263776-94264414	2986.93021273613	2013.38153815269	2957.3698797226	3436.22150707245
chr1:94269872-94270472	6485.51464903355	5341.08678913116	4624.06731748581	6619.89245581627
chr1:94279542-94279963	2177.16910743713	2167.01473027468	1587.10688209534	1417.83763861656
chr1:94282393-94282956	2654.71943688393	2300.79732370377	2470.6266040802	1491.41497612
chr1:94293467-94293933	915.06238090992	1323.14195334911	980.407476425171	630.370834112167
chr1:94304782-94305436	4885.27550840378	3078.5110771656	2290.69356536865	1789.6980047226
chr1:94311158-94313667	31703.8697800636	24795.6868524551	26197.6480073929	20247.4487569332
chr1:94344095-94345124	8765.01834273338	5170.54652655125	6140.81205272675	3129.98065757751
chr1:94374447-94375532	12241.3728790283	9360.49791669846	10507.6667089462	8550.78144073486
chr1:94443000-94443543	3253.88814663887	2231.70063829422	1557.11846351624	1690.27099609375
chr1:94454292-94455209	11041.5600402355	7470.6038466692	3318.39126062393	2006.44993710518
chr1:94470450-94471048	5036.55276584625	4410.47233045101	629.767304420471	596.56548500061
chr1:94480555-94481105	2868.28424119949	2984.41876363754	1773.96091747284	1972.6455373764
chr1:94486171-94486927	6313.49066364765	4943.40511345863	5987.40919923782	5323.3597972393
chr1:94505212-94506139	3890.12772452831	3251.25332134962	1935.43871212006	596.56548500061
chr1:94510975-94511676	5638.68562436104	5426.34783816338	5778.63552188873	3929.38180160522
chr1:94526950-94528052	7489.56764340401	5297.71465390921	5190.39745330811	3979.09502577782
chr1:94533603-94534272	7949.32359695435	4508.97068977356	6724.44761276245	4211.75581455231
chr1:94534405-94535399	5617.91410517693	6196.71487092972	9837.53059864044	5466.53443980217
chr1:94547369-94547907	2791.16367268562	2031.75910377502	1384.10496711731	1193.13297271729
chr1:94560557-94561254	7712.03723549843	5402.83395051956	6795.95755290985	4084.48717164993
chr1:94572156-94572501	218.013275027275	661.571396410465	1027.69769525528	592.588407278061
chr1:94596318-94596974	3259.81562876701	2071.45263850689	2878.94030189514	1141.42969655991
chr1:94607486-94608042	1260.62054634094	2131.72938227654	567.482625961304	497.138488292694
chr1:94626278-94626800	1887.96639096737	1945.01897192001	1672.46050834656	1391.98749065399
chr1:94665943-94666558	2236.4917178154	1029.1113525629	2085.38533496857	0
chr1:94702464-94703542	6752.48333525658	4805.21183919907	5084.28131389618	4342.99957418442
chr1:94712730-94713550	3738.85176384449	3228.46827101707	3754.38474464417	1234.89051890373
chr1:94724198-94724900	3197.52709436417	1913.40997737646	3755.53850269318	1093.70348453522
chr1:94731509-94732054	2669.54754590988	2000.88572764397	1547.89110374451	1077.79607439041
chr1:94736226-94736839	4692.47623717785	2640.40376883745	1832.78533601761	695.992982387543
chr1:94744903-94745332	1966.5686109066	1231.99243855476	726.654582023621	795.42099237442
chr1:94749969-94751682	12701.1199328899	8437.2355517149	9511.11174201965	6753.12804269791
chr1:94761520-94762030	2344.75254261494	1396.65039181709	3198.44013738632	1652.48852324486
chr1:94765478-94766189	2407.04392445087	2305.20832574368	3686.33127784729	2432.00061535835
chr1:94782745-94783041	775.652272224426	855.632072329521	1162.6482424736	491.172337770462
chr1:94791025-94791785	11520.5873770714	7975.60616922379	8070.48651885986	8880.87943029404
chr1:94801329-94801790	1483.08255672455	1045.28262841702	1953.89498138428	1889.1254901886
chr1:94849555-94850079	2880.14690852165	1270.95174735785	2066.93063926697	1185.17729473114
chr1:94882870-94884463	20466.549485445	15680.6967420578	15305.9039306641	14170.4263219833
chr1:94899819-94900152	815.695530176163	861.512712359428	117.648837089539	302.259592056274
chr1:94923382-94923992	3365.11562025547	2292.71188682318	1432.54760456085	1193.1324839592
chr1:94946812-94947419	2191.99767494202	2131.73043429852	1960.81595420837	1905.03387784958
chr1:94992984-94994359	17973.4725253582	14351.6723833084	17893.0141615868	19344.6444969177
chr1:95006988-95007745	8678.99894666672	7452.96844601631	8455.73216915131	7278.10667395592
chr1:95018668-95019281	4547.1342151165	4201.70968389511	4725.56672525406	5430.73396039009
chr1:95028226-95028922	2484.16481614113	2164.07244050503	2562.90067863464	3529.68322634697
chr1:95045306-95046166	10347.4682537317	8060.13792765141	7963.21470165253	8572.65749287605
chr1:95056034-95056777	3732.91843044758	3184.36449599266	4011.5977602005	6252.01216983795
chr1:95061252-95061672	3325.07315850258	2539.69914031029	3942.39351558685	4317.14806389809
chr1:95063147-95063766	8928.16083908081	6348.14644384384	4228.44019031525	2783.97147655487
chr1:95067873-95068589	5092.91061735153	5093.35944157839	5288.43351078033	4917.69041132927
chr1:95074677-95075371	4382.50591063499	4360.4885263443	4802.84881973267	5317.39364671707
chr1:95083075-95083388	1827.15512228012	1502.50319004059	606.69890499115	747.695805549622
chr1:95088176-95088807	4338.01358044147	3037.34747636318	4543.32431936264	1739.98423218727
chr1:95098555-95099061	2948.37058615685	1724.49550235271	2071.54431915283	2378.30930185318
chr1:95102122-95102677	964.004039764404	1584.83020210266	1679.38102817535	2087.97999620438
chr1:95111573-95112516	7978.98168683052	5349.90724742413	5845.53744125366	2748.18173122406
chr1:95113708-95114271	5104.77171516418	4872.10166978836	5115.42620420456	5965.66195487976
chr1:95123682-95124348	5988.68180775642	2697.00448518991	1463.69094514847	2087.98098564148
chr1:95126468-95126990	2358.10475707054	1433.40443074703	1387.56522703171	662.188133955002
chr1:95138465-95138999	6801.4159526825	3160.83645820618	2882.39903593063	3181.68449401855
chr1:95140767-95141498	9663.77315974236	6406.951649189	8011.6622505188	10332.5307211876
chr1:95149500-95150171	891.33210504055	1485.59484833479	2585.97012710571	1197.10909318924
chr1:95163791-95164830	6392.0893061161	3998.82905125618	4325.32849311829	3181.68646097183
chr1:95168019-95168434	738.575182437897	1420.17295825481	1727.82464313507	1726.06521177292
chr1:95175381-95176246	11221.0044064522	7606.59879493713	6699.07382774353	8825.19479560852
chr1:95179180-95179757	6131.06506443024	5354.31562447548	4671.35105133057	2726.3060195446
chr1:95191086-95191568	5488.8868676424	3640.84900403023	3209.97331190109	2253.02965378761
chr1:95193268-95194124	9198.08211135864	7821.97338366508	9400.38175773621	9314.37964963913
chr1:95200957-95201396	2384.79858350754	2228.75815343857	3960.84811687469	4386.75005531311
chr1:95205060-95205780	15725.1283843517	11258.4662585258	12288.5492506027	12390.6823785305
chr1:95212524-95213105	3492.66601026058	3288.74138021469	4021.98197317123	1988.55396509171
chr1:95220206-95220682	3053.67165577412	2373.56933021545	1314.89876747131	487.194737195969
chr1:95221152-95221784	4868.967228055	3798.1507717967	5111.96041297913	1889.12599086761
chr1:95239207-95239843	3150.0693924427	3083.65556156635	2506.38362455368	1932.87394952774
chr1:95248875-95249798	4523.40510487556	4009.12026071548	5363.41094970703	5866.23595952988
chr1:95258095-95259175	8944.46965301037	6118.79730546474	7626.41995620728	7045.44616389275
chr1:95267333-95268046	6528.53018856049	5852.70097398758	4124.632853508	4529.92354917526
chr1:95273645-95274137	1463.80400049686	2428.70127153397	2565.21054649353	1391.98501110077
chr1:95285460-95286028	1334.77503657341	1933.99266451597	1903.14445495605	1374.0900285244
chr1:95297978-95298466	2777.80837666988	1334.90371787548	922.736477851868	0
chr1:95313109-95313633	1767.83491182327	1580.41996955872	1499.44696426392	1292.55998134613
chr1:95319885-95320892	6018.35180711746	6039.41066777706	6113.13147544861	7488.89222812653
chr1:95329050-95330037	6246.74808013439	4852.99159240723	4987.39706420898	4901.7821598053
chr1:95330472-95330874	858.705345749855	1499.56111800671	2604.42982959747	1946.79442811012
chr1:95339313-95339882	3182.69963526726	2174.36409139633	1522.51436233521	2577.16666507721
chr1:95341912-95342383	3040.31757712364	2123.64303070307	2409.49739599228	1292.56048202515
chr1:95349222-95350153	4094.79129707813	3255.66422587633	4021.97844457626	5339.26124119759
chr1:95368970-95369398	1626.94239354134	824.023570120335	186.854035377502	497.137987613678
chr1:95391129-95393155	15011.7665998936	14899.3112733364	15210.1638264656	13311.3758983612
chr1:95413004-95413504	2372.92904853821	953.39761453867	2595.19402980804	1590.8429980278
chr1:95415138-95415649	1778.21746742725	1468.68823218346	1614.7894859314	1389.99894070625
chr1:95440108-95441071	12658.1120978594	9628.06330913305	12416.585255146	11985.0121986866
chr1:95446033-95446582	1604.69761657715	1590.71048760414	3365.68708229065	1861.28645992279
chr1:95448838-95449332	3504.52764642239	3961.33662426472	3821.28747034073	3829.952896595
chr1:95452252-95452891	5487.40205168724	4481.04521799088	4131.55491542816	3227.42006111145
chr1:95453914-95454312	1315.49449551105	1598.06182706356	3012.73403835297	3082.2589635849
chr1:95468740-95469332	2528.65618133545	1935.46163249016	993.095596790314	1817.53800058365
chr1:95477874-95478437	5042.48612523079	3134.37692856789	2234.1750330925	1193.13199520111
chr1:95489110-95489685	2479.71459364891	2589.68475210667	2452.17591381073	4209.76823163033
chr1:95499440-95500483	5124.05265676975	3731.99645012617	3010.42812824249	2517.50859355927
chr1:95501056-95501477	2628.02283096313	1745.81153035164	1320.66636800766	1789.69848155975
chr1:95507115-95507524	741.541522741318	1467.21766042709	1642.47156524658	2084.00462675095
chr1:95508929-95509318	1880.550978899	948.251587748528	1467.15170574188	1364.1479716301
chr1:95537802-95538860	7826.23345184326	6945.02410459518	8335.77230882645	7888.58784151077
chr1:95549893-95550470	3411.09010577202	3107.91719031334	1211.0919713974	1889.12498950958
chr1:95552550-95553194	5264.94500637054	3640.11366319656	4212.2948141098	2783.97397994995
chr1:95561287-95562211	6525.56818127632	5631.44021445513	5395.70821094513	5390.96252036095
chr1:95563757-95564252	2224.62758421898	2785.95218396187	3677.10294055939	2386.26449108124
chr1:95582584-95583493	3468.93365561962	3753.31489598751	3155.76006984711	2762.10080361366
chr1:95663335-95663841	1655.12031698227	1669.36433500051	1441.77596569061	1324.37676858902
chr1:95671208-95671638	787.517003655434	1088.65178817511	1738.20592355728	2286.83650493622
chr1:95686817-95687446	3559.39505696297	3431.34636151791	2643.64165019989	1857.30767774582
chr1:95698664-95700098	12994.7715034485	9064.25628942251	9594.1569070816	7073.28266811371
chr1:96208264-96208813	573.952472090721	385.181769967079	692.051982879639	198.854994773865
chr1:96582215-96582843	3729.95171666145	1528.22914367914	1211.09247207642	1093.70447397232
chr1:96699834-96700365	964.00403380394	404.293698072433	997.70879983902	1491.41398668289
chr1:96775223-96775845	3419.98882460594	2679.36175197363	2610.19242334366	3181.68449401855
chr1:96794700-96795087	1260.62053442001	1046.75242328644	1369.11000680923	868.997841119766
chr1:96815441-96815865	964.004021883011	705.675741434097	1038.07847499847	894.848990440369
chr1:96825617-96826243	5552.66019225121	4647.9047305584	3814.36055469513	2728.29445314407
chr1:96828055-96828661	7876.64979064465	5726.25950622559	7184.66423177719	8534.86955595016
chr1:96832085-96832443	3710.6716234684	2489.71192872524	1674.76629924774	497.138488292694
chr1:96836224-96836796	4078.4784219265	2502.20879220963	3123.46535968781	3281.11443519592
chr1:96854399-96854926	1557.23655223846	1067.33399677277	2424.49183177948	1789.69749212265
chr1:96856055-96856572	848.32278418541	767.422421216965	1845.47398090363	497.137987613678
chr1:96881472-96882285	17053.970725894	8861.37267231941	13263.190056324	11135.8980059624
chr1:96937967-96938656	2844.5535774231	1570.12882268429	583.630505561829	198.854994773865
chr1:96939302-96939831	1259.13747227192	1881.80272042751	668.983583450317	1055.92202496529
chr1:96987504-96988698	8063.52252542973	6417.2387316227	4663.27999639511	6458.82429695129
chr1:97000800-97001403	444.925010204315	918.848502635956	2426.79669284821	3786.20814847946
chr1:97003668-97004395	6005.00238275528	3271.83650410175	960.799336910248	2551.31412482262
chr1:97025493-97026283	10626.2895258665	7496.33423137665	5709.43148136139	2799.88336896896
chr1:97038643-97039327	1575.03477835655	1295.21030580997	492.51032781601	1690.26998281479
chr1:97063783-97064685	3040.32259583473	2304.47209566832	6137.34828805923	4245.56222081184
chr1:97099131-97099850	4745.86462378502	2785.94904780388	3690.94896316528	3122.0279955864
chr1:97100376-97100941	3778.89833819866	1488.53439241648	2133.82697105408	198.854994773865
chr1:97125814-97126469	2897.9456230402	1882.53714776039	1253.76851034164	670.142333745956
chr1:97168673-97169245	2217.20916807652	1781.09668594599	1609.02186155319	497.138500213623
chr1:97176349-97177101	4229.75676107407	2094.97542083263	1905.45129489899	2087.98096179962
chr1:97186994-97188078	4775.53109884262	5522.64691764116	5049.67621135712	7852.79701185226
chr1:97308744-97309070	1290.28163433075	901.942135870457	492.51032781601	238.625993728638
chr1:97331119-97331939	13817.8826984167	8305.65137654543	8481.10186624527	8294.25545763969
chr1:97350297-97350980	2417.42497801781	1992.06373155117	3702.48368740082	4175.96195936203
chr1:97392364-97392966	2396.66285896301	1346.66441214085	1017.31641483307	1795.66413140297
chr1:97439175-97439591	444.92501616478	1292.26910626888	1604.40868234634	198.854994773865
chr1:97444677-97445249	2964.68100821972	1688.47617977858	1440.62254571915	1489.42643809319
chr1:97452681-97453153	1705.54654598236	1396.65045440197	230.683994293213	497.138488292694
chr1:97471529-97472022	1770.80080938339	1587.7706682682	1384.10546779633	938.597578048706
chr1:97506604-97507160	1325.87552499771	1642.16722631454	3105.01006174088	2408.13909864426
chr1:97516061-97517049	2579.08221518993	1922.96668505669	2982.74659729004	2781.98446440697
chr1:97529070-97529511	490.899489760399	500.589248478413	1454.46358537674	2310.69990348816
chr1:97559383-97560345	8403.15351772308	4356.0799715519	4146.54782533646	2710.39862132072
chr1:97577849-97578307	821.628865718842	1212.87994086742	925.042817115784	1292.55999326706
chr1:97592269-97593068	5466.64617466927	3491.62280857563	4493.73322105408	3579.3939948082
chr1:97603755-97604382	2636.92230057716	1637.75597882271	1997.72541713715	198.854994773865
chr1:97609997-97610576	1933.94113683701	1453.98714470863	1771.6551027298	1201.08617115021
chr1:97610992-97611336	1502.36365389824	1005.58781790733	1000.01561594009	298.282492160797
chr1:97635165-97635664	296.616005897522	1553.9570633173	1697.83469867706	298.282492160797
chr1:97658331-97659010	4805.18595099449	3204.94562625885	5236.5322971344	4573.67044687271
chr1:97669948-97670491	2150.4715681076	2194.2108040452	2537.52648830414	2491.65662503242
chr1:97701624-97702063	1408.93004536629	257.277849316597	865.065479278564	198.854994773865
chr1:97717614-97718068	1490.49944698811	738.754296004772	115.341997146606	497.138488292694
chr1:97743089-97744040	5683.17510652542	4745.66997146606	5531.80680847168	5074.78508138657
chr1:97773649-97774011	815.695530176163	698.325002193451	877.753098964691	497.137987613678
